# Constructed from biom file
#OTU ID	PMXC7.CR.Seed.Comm	PMXC7.M9TC.Seed.Comm	PMXC7.NS.CR.B.RT.REP1.T0	PMXC7.NS.CR.B.RT.REP1.T11	PMXC7.NS.CR.B.RT.REP1.T12	PMXC7.NS.CR.B.RT.REP1.T7	PMXC7.NS.CR.B.RT.REP2.T0	PMXC7.NS.CR.B.RT.REP2.T11	PMXC7.NS.CR.B.RT.REP2.T12	PMXC7.NS.CR.B.RT.REP2.T7	PMXC7.NS.CR.B.RT.REP3.T0	PMXC7.NS.CR.B.RT.REP3.T11	PMXC7.NS.CR.B.RT.REP3.T12	PMXC7.NS.CR.B.RT.REP3.T7	PMXC7.NS.CR.B.VT.REP1.T0	PMXC7.NS.CR.B.VT.REP1.T11	PMXC7.NS.CR.B.VT.REP1.T12	PMXC7.NS.CR.B.VT.REP1.T7	PMXC7.NS.CR.B.VT.REP2.T0	PMXC7.NS.CR.B.VT.REP2.T11	PMXC7.NS.CR.B.VT.REP2.T12	PMXC7.NS.CR.B.VT.REP2.T7	PMXC7.NS.CR.B.VT.REP3.T0	PMXC7.NS.CR.B.VT.REP3.T11	PMXC7.NS.CR.B.VT.REP3.T12	PMXC7.NS.CR.B.VT.REP3.T7	PMXC7.NS.CR.NB.RT.REP1.T0	PMXC7.NS.CR.NB.RT.REP1.T11	PMXC7.NS.CR.NB.RT.REP1.T12	PMXC7.NS.CR.NB.RT.REP1.T7	PMXC7.NS.CR.NB.RT.REP2.T0	PMXC7.NS.CR.NB.RT.REP2.T11	PMXC7.NS.CR.NB.RT.REP2.T12	PMXC7.NS.CR.NB.RT.REP2.T7	PMXC7.NS.CR.NB.RT.REP3.T0	PMXC7.NS.CR.NB.RT.REP3.T11	PMXC7.NS.CR.NB.RT.REP3.T12	PMXC7.NS.CR.NB.RT.REP3.T7	PMXC7.NS.CR.NB.VT.REP1.T0	PMXC7.NS.CR.NB.VT.REP1.T11	PMXC7.NS.CR.NB.VT.REP1.T12	PMXC7.NS.CR.NB.VT.REP1.T7	PMXC7.NS.CR.NB.VT.REP2.T0	PMXC7.NS.CR.NB.VT.REP2.T11	PMXC7.NS.CR.NB.VT.REP2.T12	PMXC7.NS.CR.NB.VT.REP2.T7	PMXC7.NS.CR.NB.VT.REP3.T0	PMXC7.NS.CR.NB.VT.REP3.T11	PMXC7.NS.CR.NB.VT.REP3.T12	PMXC7.NS.CR.NB.VT.REP3.T7	PMXC7.NS.M9.B.RT.REP1.T0	PMXC7.NS.M9.B.RT.REP1.T11	PMXC7.NS.M9.B.RT.REP1.T12	PMXC7.NS.M9.B.RT.REP1.T7	PMXC7.NS.M9.B.RT.REP2.T0	PMXC7.NS.M9.B.RT.REP2.T11	PMXC7.NS.M9.B.RT.REP2.T12	PMXC7.NS.M9.B.RT.REP2.T7	PMXC7.NS.M9.B.RT.REP3.T0	PMXC7.NS.M9.B.RT.REP3.T11	PMXC7.NS.M9.B.RT.REP3.T12	PMXC7.NS.M9.B.RT.REP3.T7	PMXC7.NS.M9.B.VT.REP1.T0	PMXC7.NS.M9.B.VT.REP1.T11	PMXC7.NS.M9.B.VT.REP1.T12	PMXC7.NS.M9.B.VT.REP1.T7	PMXC7.NS.M9.B.VT.REP2.T0	PMXC7.NS.M9.B.VT.REP2.T11	PMXC7.NS.M9.B.VT.REP2.T12	PMXC7.NS.M9.B.VT.REP2.T7	PMXC7.NS.M9.B.VT.REP3.T0	PMXC7.NS.M9.B.VT.REP3.T11	PMXC7.NS.M9.B.VT.REP3.T12	PMXC7.NS.M9.B.VT.REP3.T7	PMXC7.NS.M9.NB.RT.REP1.T0	PMXC7.NS.M9.NB.RT.REP1.T11	PMXC7.NS.M9.NB.RT.REP1.T12	PMXC7.NS.M9.NB.RT.REP1.T7	PMXC7.NS.M9.NB.RT.REP2.T0	PMXC7.NS.M9.NB.RT.REP2.T11	PMXC7.NS.M9.NB.RT.REP2.T12	PMXC7.NS.M9.NB.RT.REP2.T7	PMXC7.NS.M9.NB.RT.REP3.T0	PMXC7.NS.M9.NB.RT.REP3.T11	PMXC7.NS.M9.NB.RT.REP3.T12	PMXC7.NS.M9.NB.RT.REP3.T7	PMXC7.NS.M9.NB.VT.REP1.T0	PMXC7.NS.M9.NB.VT.REP1.T11	PMXC7.NS.M9.NB.VT.REP1.T12	PMXC7.NS.M9.NB.VT.REP1.T7	PMXC7.NS.M9.NB.VT.REP2.T0	PMXC7.NS.M9.NB.VT.REP2.T11	PMXC7.NS.M9.NB.VT.REP2.T12	PMXC7.NS.M9.NB.VT.REP2.T7	PMXC7.NS.M9.NB.VT.REP3.T0	PMXC7.NS.M9.NB.VT.REP3.T11	PMXC7.NS.M9.NB.VT.REP3.T12	PMXC7.NS.M9.NB.VT.REP3.T7	PMXC7.S.CR.B.RT.REP1.T0	PMXC7.S.CR.B.RT.REP1.T11	PMXC7.S.CR.B.RT.REP1.T12	PMXC7.S.CR.B.RT.REP1.T7	PMXC7.S.CR.B.RT.REP2.T0	PMXC7.S.CR.B.RT.REP2.T11	PMXC7.S.CR.B.RT.REP2.T12	PMXC7.S.CR.B.RT.REP2.T7	PMXC7.S.CR.B.RT.REP3.T0	PMXC7.S.CR.B.RT.REP3.T11	PMXC7.S.CR.B.RT.REP3.T12	PMXC7.S.CR.B.RT.REP3.T7	PMXC7.S.CR.B.VT.REP1.T0	PMXC7.S.CR.B.VT.REP1.T11	PMXC7.S.CR.B.VT.REP1.T12	PMXC7.S.CR.B.VT.REP1.T7	PMXC7.S.CR.B.VT.REP2.T0	PMXC7.S.CR.B.VT.REP2.T11	PMXC7.S.CR.B.VT.REP2.T12	PMXC7.S.CR.B.VT.REP2.T7	PMXC7.S.CR.B.VT.REP3.T0	PMXC7.S.CR.B.VT.REP3.T11	PMXC7.S.CR.B.VT.REP3.T12	PMXC7.S.CR.B.VT.REP3.T7	PMXC7.S.CR.NB.RT.REP1.T0	PMXC7.S.CR.NB.RT.REP1.T11	PMXC7.S.CR.NB.RT.REP1.T12	PMXC7.S.CR.NB.RT.REP1.T7	PMXC7.S.CR.NB.RT.REP2.T0	PMXC7.S.CR.NB.RT.REP2.T11	PMXC7.S.CR.NB.RT.REP2.T12	PMXC7.S.CR.NB.RT.REP2.T7	PMXC7.S.CR.NB.RT.REP3.T0	PMXC7.S.CR.NB.RT.REP3.T11	PMXC7.S.CR.NB.RT.REP3.T12	PMXC7.S.CR.NB.RT.REP3.T7	PMXC7.S.CR.NB.VT.REP1.T0	PMXC7.S.CR.NB.VT.REP1.T11	PMXC7.S.CR.NB.VT.REP1.T12	PMXC7.S.CR.NB.VT.REP1.T7	PMXC7.S.CR.NB.VT.REP2.T0	PMXC7.S.CR.NB.VT.REP2.T11	PMXC7.S.CR.NB.VT.REP2.T12	PMXC7.S.CR.NB.VT.REP2.T7	PMXC7.S.CR.NB.VT.REP3.T0	PMXC7.S.CR.NB.VT.REP3.T11	PMXC7.S.CR.NB.VT.REP3.T12	PMXC7.S.CR.NB.VT.REP3.T7	PMXC7.S.M9.B.RT.REP1.T0	PMXC7.S.M9.B.RT.REP1.T11	PMXC7.S.M9.B.RT.REP1.T12	PMXC7.S.M9.B.RT.REP1.T7	PMXC7.S.M9.B.RT.REP2.T0	PMXC7.S.M9.B.RT.REP2.T11	PMXC7.S.M9.B.RT.REP2.T12	PMXC7.S.M9.B.RT.REP2.T7	PMXC7.S.M9.B.RT.REP3.T0	PMXC7.S.M9.B.RT.REP3.T11	PMXC7.S.M9.B.RT.REP3.T12	PMXC7.S.M9.B.RT.REP3.T7	PMXC7.S.M9.B.VT.REP1.T0	PMXC7.S.M9.B.VT.REP1.T11	PMXC7.S.M9.B.VT.REP1.T12	PMXC7.S.M9.B.VT.REP1.T7	PMXC7.S.M9.B.VT.REP2.T0	PMXC7.S.M9.B.VT.REP2.T11	PMXC7.S.M9.B.VT.REP2.T12	PMXC7.S.M9.B.VT.REP2.T7	PMXC7.S.M9.B.VT.REP3.T0	PMXC7.S.M9.B.VT.REP3.T11	PMXC7.S.M9.B.VT.REP3.T12	PMXC7.S.M9.B.VT.REP3.T7	PMXC7.S.M9.NB.RT.REP1.T0	PMXC7.S.M9.NB.RT.REP1.T11	PMXC7.S.M9.NB.RT.REP1.T12	PMXC7.S.M9.NB.RT.REP1.T7	PMXC7.S.M9.NB.RT.REP2.T0	PMXC7.S.M9.NB.RT.REP2.T11	PMXC7.S.M9.NB.RT.REP2.T12	PMXC7.S.M9.NB.RT.REP2.T7	PMXC7.S.M9.NB.RT.REP3.T0	PMXC7.S.M9.NB.RT.REP3.T11	PMXC7.S.M9.NB.RT.REP3.T12	PMXC7.S.M9.NB.RT.REP3.T7	PMXC7.S.M9.NB.VT.REP1.T0	PMXC7.S.M9.NB.VT.REP1.T11	PMXC7.S.M9.NB.VT.REP1.T12	PMXC7.S.M9.NB.VT.REP1.T7	PMXC7.S.M9.NB.VT.REP2.T0	PMXC7.S.M9.NB.VT.REP2.T11	PMXC7.S.M9.NB.VT.REP2.T12	PMXC7.S.M9.NB.VT.REP2.T7	PMXC7.S.M9.NB.VT.REP3.T0	PMXC7.S.M9.NB.VT.REP3.T11	PMXC7.S.M9.NB.VT.REP3.T12	PMXC7.S.M9.NB.VT.REP3.T7
2743823e7602e70cfa467627e69d2774	488.0	408.0	79.0	175.0	277.0	130.0	79.0	201.0	193.0	78.0	32.0	146.0	86.0	84.0	13.0	73.0	191.0	47.0	112.0	92.0	206.0	66.0	130.0	127.0	172.0	249.0	169.0	197.0	177.0	119.0	102.0	126.0	179.0	129.0	150.0	160.0	151.0	95.0	99.0	245.0	376.0	339.0	125.0	403.0	276.0	570.0	106.0	237.0	238.0	642.0	2.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	15.0	53.0	83.0	544.0	4.0	159.0	76.0	475.0	59.0	96.0	93.0	383.0	34.0	109.0	574.0	260.0	61.0	64.0	424.0	154.0	64.0	212.0	557.0	138.0	36.0	192.0	474.0	970.0	35.0	217.0	209.0	1308.0	35.0	193.0	247.0	1184.0	98.0	254.0	234.0	1340.0	46.0	283.0	178.0	1508.0	8.0	160.0	253.0	1199.0	20.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
3e6e88f8778d1e10604a29481a3eb710	12.0	21.0	104.0	30.0	73.0	58.0	42.0	71.0	88.0	37.0	93.0	80.0	74.0	41.0	95.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	45.0	21.0	0.0	46.0	61.0	75.0	56.0	104.0	57.0	51.0	42.0	53.0	88.0	45.0	95.0	76.0	71.0	57.0	32.0	33.0	63.0	29.0	30.0	35.0	72.0	57.0	39.0	29.0	82.0	78.0	135.0	130.0	49.0	70.0	116.0	128.0	113.0	64.0	64.0	145.0	91.0	98.0	120.0	158.0	82.0	105.0	83.0	92.0	92.0	67.0	95.0	148.0	33.0	116.0	62.0	66.0	42.0	137.0	71.0	135.0	28.0	73.0	90.0	111.0	53.0	79.0	78.0	66.0	64.0	53.0	72.0	107.0	62.0	128.0	71.0	80.0	22.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	48.0	0.0	4.0	3.0	54.0	0.0	0.0	0.0	88.0	0.0	0.0	4.0	62.0	0.0	0.0	0.0	80.0	62.0	58.0	19.0	166.0	41.0	55.0	20.0	64.0	85.0	70.0	13.0	100.0	37.0	64.0	33.0	59.0	33.0	74.0	16.0	42.0	32.0	59.0	22.0	101.0	72.0	98.0	104.0	76.0	70.0	71.0	76.0	94.0	147.0	110.0	73.0	59.0	82.0	95.0	129.0	53.0	125.0	86.0	93.0	115.0	150.0	78.0	107.0	10.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	79.0	86.0	101.0	12.0	84.0	97.0	121.0	15.0	114.0	93.0	72.0	21.0	0.0	0.0	0.0
0e4b96294f2a2985a5d7fd8c87f7ce6d	256.0	245.0	68.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	97.0	213.0	89.0	334.0	37.0	162.0	105.0	348.0	86.0	238.0	72.0	274.0	41.0	161.0	52.0	343.0	33.0	424.0	51.0	407.0	88.0	303.0	54.0	266.0	99.0	212.0	290.0	128.0	35.0	275.0	248.0	126.0	63.0	336.0	258.0	118.0	57.0	216.0	259.0	102.0	50.0	245.0	199.0	94.0	17.0	277.0	197.0	101.0	15.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
f7dce75982f71a22393a2f123a96c13f	0.0	10.0	38.0	25.0	21.0	42.0	22.0	30.0	24.0	17.0	17.0	25.0	31.0	32.0	0.0	25.0	0.0	54.0	40.0	0.0	0.0	61.0	29.0	0.0	32.0	73.0	70.0	13.0	35.0	0.0	39.0	21.0	26.0	40.0	49.0	13.0	0.0	20.0	0.0	26.0	0.0	0.0	29.0	33.0	39.0	66.0	36.0	20.0	12.0	60.0	158.0	95.0	147.0	0.0	129.0	70.0	61.0	165.0	122.0	94.0	94.0	17.0	68.0	84.0	92.0	61.0	103.0	64.0	18.0	51.0	56.0	88.0	83.0	89.0	96.0	110.0	134.0	109.0	52.0	107.0	104.0	120.0	0.0	99.0	70.0	118.0	57.0	62.0	29.0	68.0	28.0	35.0	43.0	79.0	38.0	77.0	52.0	89.0	0.0	16.0	53.0	0.0	0.0	25.0	23.0	0.0	0.0	24.0	0.0	24.0	0.0	0.0	16.0	0.0	0.0	27.0	67.0	19.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	20.0	32.0	0.0	0.0	22.0	30.0	0.0	20.0	0.0	0.0	0.0	12.0	0.0	48.0	0.0	0.0	7.0	42.0	88.0	90.0	99.0	85.0	0.0	100.0	81.0	100.0	58.0	127.0	118.0	138.0	72.0	84.0	124.0	110.0	39.0	120.0	56.0	74.0	71.0	61.0	70.0	156.0	46.0	53.0	139.0	132.0	121.0	311.0	117.0	93.0	0.0	55.0	80.0	87.0	48.0	43.0	66.0	71.0	79.0	68.0	72.0	92.0	94.0	224.0	152.0	177.0
ca8c1cfd11ff0a6977f6772630a85de3	922.0	1217.0	148.0	599.0	579.0	137.0	119.0	117.0	211.0	5.0	102.0	408.0	353.0	117.0	9.0	0.0	0.0	0.0	51.0	36.0	21.0	2.0	46.0	7.0	0.0	0.0	135.0	8.0	12.0	8.0	163.0	7.0	17.0	5.0	152.0	6.0	12.0	7.0	37.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	143.0	0.0	0.0	6.0	138.0	0.0	0.0	3.0	103.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0
16da9716b4d7c3c9c904f3f799d67dfe	445.0	507.0	156.0	0.0	0.0	0.0	247.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	132.0	5.0	15.0	2.0	153.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	266.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	184.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0	207.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	464.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	245.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0
eee283d6984c1b32fdba53e16f71a997	356.0	385.0	213.0	1.0	0.0	2.0	181.0	0.0	0.0	0.0	178.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	85.0	2.0	1.0	4.0	113.0	2.0	0.0	0.0	64.0	0.0	0.0	0.0	52.0	0.0	0.0	5.0	76.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	259.0	284.0	167.0	194.0	253.0	222.0	233.0	271.0	194.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	257.0	80.0	110.0	149.0
a537d8bab85c83b0e74c73c55790324b	2332.0	2137.0	3.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0
45c97c1b602947b75601b66a4af8751e	10.0	6.0	49.0	33.0	33.0	26.0	45.0	28.0	38.0	30.0	34.0	40.0	29.0	25.0	53.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	48.0	4.0	0.0	9.0	27.0	38.0	35.0	45.0	41.0	35.0	35.0	42.0	33.0	41.0	47.0	41.0	33.0	19.0	16.0	0.0	62.0	21.0	20.0	10.0	42.0	15.0	26.0	9.0	34.0	49.0	58.0	55.0	33.0	50.0	60.0	63.0	41.0	41.0	50.0	69.0	46.0	63.0	69.0	63.0	36.0	76.0	58.0	50.0	33.0	53.0	72.0	71.0	10.0	51.0	36.0	48.0	18.0	68.0	58.0	63.0	8.0	74.0	69.0	46.0	16.0	60.0	33.0	58.0	37.0	48.0	58.0	59.0	30.0	77.0	52.0	55.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	18.0	18.0	24.0	7.0	68.0	21.0	17.0	10.0	42.0	0.0	24.0	9.0	39.0	27.0	35.0	0.0	28.0	33.0	14.0	18.0	35.0	25.0	38.0	13.0	43.0	69.0	77.0	78.0	54.0	64.0	38.0	59.0	38.0	55.0	82.0	68.0	52.0	50.0	64.0	76.0	36.0	64.0	72.0	60.0	56.0	52.0	61.0	58.0	7.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	71.0	53.0	62.0	6.0	46.0	44.0	73.0	0.0	56.0	72.0	70.0	9.0	0.0	0.0	0.0
e8bb6406c26e82601389be2af0094397	565.0	822.0	35.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	337.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0
86176c7ef06511fa7d970ca3045ea020	10.0	11.0	18.0	29.0	26.0	19.0	30.0	25.0	20.0	31.0	23.0	16.0	31.0	19.0	24.0	62.0	67.0	86.0	39.0	77.0	72.0	54.0	32.0	82.0	77.0	44.0	27.0	20.0	10.0	31.0	25.0	23.0	20.0	23.0	37.0	16.0	12.0	19.0	38.0	36.0	41.0	31.0	48.0	53.0	45.0	45.0	19.0	42.0	34.0	41.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	24.0	4.0	7.0	0.0	10.0	10.0	0.0	0.0	18.0	6.0	6.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	38.0	16.0	11.0	8.0	25.0	13.0	3.0	9.0	20.0	0.0	0.0	0.0	73.0	62.0	47.0	53.0	107.0	68.0	37.0	57.0	68.0	38.0	69.0	63.0	37.0	50.0	26.0	94.0	39.0	54.0	22.0	44.0	37.0	48.0	36.0	50.0	49.0	33.0	38.0	23.0	0.0	32.0	36.0	30.0	55.0	0.0	23.0	46.0	46.0	23.0	18.0	0.0	35.0	12.0	25.0	13.0	28.0	19.0	36.0	27.0	11.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	18.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	18.0	25.0
